solvent_chem_id	solute_chem_id	solvent_name	solute_name	solute_smiles	solvent_smiles	DHFUS_kj_mol	Tmelt_C	solubility_g_100g	solubility_g_100g_log	solubility_mass_fraction	solubility_mole_frac	cosmo_solubility_g_100g	cosmo_solubility_g_100g_log	cosmo_solubility_mass_frac	cosmo_solubility_mole_frac	delta_g_100g	delta_g_100g_log	delta_mass_frac	delta_mole_frac	apol	ast_fraglike	ast_fraglike_ext	ast_violation	ast_violation_ext	a_acc	a_acid	a_aro	a_base	a_count	a_don	a_donacc	a_heavy	a_hyd	a_IC	a_ICM	a_nB	a_nBr	a_nC	a_nCl	a_nF	a_nH	a_nI	a_nN	a_nO	a_nP	a_nS	balabanJ	BCUT_PEOE_0	BCUT_PEOE_1	BCUT_PEOE_2	BCUT_PEOE_3	BCUT_SLOGP_0	BCUT_SLOGP_1	BCUT_SLOGP_2	BCUT_SLOGP_3	BCUT_SMR_0	BCUT_SMR_1	BCUT_SMR_2	BCUT_SMR_3	bpol	b_1rotN	b_1rotR	b_ar	b_count	b_double	b_heavy	b_max1len	b_rotN	b_rotR	b_single	b_triple	chi0	chi0v	chi0v_C	chi0_C	chi1	chi1v	chi1v_C	chi1_C	chiral	chiral_u	density	diameter	FCharge	GCUT_PEOE_0	GCUT_PEOE_1	GCUT_PEOE_2	GCUT_PEOE_3	GCUT_SLOGP_0	GCUT_SLOGP_1	GCUT_SLOGP_2	GCUT_SLOGP_3	GCUT_SMR_0	GCUT_SMR_1	GCUT_SMR_2	GCUT_SMR_3	h_ema	h_emd	h_emd_C	h_logD	h_logP	h_logS	h_log_dbo	h_log_pbo	h_mr	h_pavgQ	h_pKa	h_pKb	h_pstates	h_pstrain	Kier1	Kier2	Kier3	KierA1	KierA2	KierA3	KierFlex	lip_acc	lip_don	lip_druglike	lip_violation	logP(o/w)	logS	mr	mutagenic	nmol	opr_brigid	opr_leadlike	opr_nring	opr_nrot	opr_violation	PC+	PC-	PEOE_PC+	PEOE_PC-	PEOE_RPC+	PEOE_RPC-	PEOE_VSA+0	PEOE_VSA+1	PEOE_VSA+2	PEOE_VSA+3	PEOE_VSA+4	PEOE_VSA+5	PEOE_VSA+6	PEOE_VSA-0	PEOE_VSA-1	PEOE_VSA-2	PEOE_VSA-3	PEOE_VSA-4	PEOE_VSA-5	PEOE_VSA-6	PEOE_VSA_FHYD	PEOE_VSA_FNEG	PEOE_VSA_FPNEG	PEOE_VSA_FPOL	PEOE_VSA_FPOS	PEOE_VSA_FPPOS	PEOE_VSA_HYD	PEOE_VSA_NEG	PEOE_VSA_PNEG	PEOE_VSA_POL	PEOE_VSA_POS	PEOE_VSA_PPOS	petitjean	petitjeanSC	Q_PC+	Q_PC-	Q_RPC+	Q_RPC-	Q_VSA_FHYD	Q_VSA_FNEG	Q_VSA_FPNEG	Q_VSA_FPOL	Q_VSA_FPOS	Q_VSA_FPPOS	Q_VSA_HYD	Q_VSA_NEG	Q_VSA_PNEG	Q_VSA_POL	Q_VSA_POS	Q_VSA_PPOS	radius	reactive	rings	RPC+	RPC-	rsynth	SlogP	SlogP_VSA0	SlogP_VSA1	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR	SMR_VSA0	SMR_VSA1	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	TPSA	VAdjEq	VAdjMa	VDistEq	VDistMa	vdw_area	vdw_vol	vsa_acc	vsa_acid	vsa_base	vsa_don	vsa_hyd	vsa_other	vsa_pol	Weight	weinerPath	weinerPol	zagreb
64	183	Formamide	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	O=CN	40.32	153.85001	61.623001	1.7897428	0.38127619	0.12623233	65.291107	1.814854	0.39500678	0.13274883	3.6681085	0.025111206	0.0137306	0.0065164999	21.508345	0	0	2	4	7	0	0	0	21	7	14	13	3	33.077408	1.5751146	0	0	6	0	0	8	0	0	7	0	0	4.3661151	-2.4897442	-0.54747319	0.52248627	2.6606603	-2.6563029	-0.53947544	0.43599299	2.5163462	-2.3082192	-0.34254473	0.64423949	2.835217	11.619656	5	0.41666666	0	20	3	12	4	5	0.41666666	17	0	10.646264	6.4278131	3.4142137	3.6462643	5.7763801	3.1710131	1.6642135	1.8122785	0	0	1.0908952	6	0	-0.75486881	-0.49329126	0.13536495	2.2575231	-0.9347508	-0.48959371	0.037487574	2.1294873	-0.50746322	-0.24784119	0.23502363	2.4416623	7.6198616	14.16655	3.4179616	-2.0561054	-1.6191722	0.35033724	0	2.8639534	4.0318766	-2.9909403	3.5441494	14	1.0568441	11.208171	13	5.0242214	4.6875	10.353063	3.9180312	3.5905898	3.1202786	7	4	1	0	-1.526	0.86063999	3.7493827	0	1	0	1	0	5	0	0	0	1.4412353	-1.4412353	0.22857288	0.18143579	0	0	31.616989	0	0	0	44.125496	0	0	40.700764	0	13.566921	40.700764	0	0.42362696	0.55631143	0.31789225	0.57637304	0.44368854	0.25848079	72.317749	94.968445	54.267685	98.393181	75.742485	44.125496	0.5	1	0	0	0	0	1	0	0	0	1	0	170.71094	0	0	0	170.71094	0	3	0	0	0	0	0	-1.2485	25.385227	23.236393	71.586647	76.155678	0	0	0	0	37.736813	0	3.70912	71.586647	25.385227	76.155678	0	0	37.736813	23.236393	0	132.13	0.5894835	4.5849624	2.4775453	7.1236811	170.71094	168.7229	0	0	0	0	31.616989	44.125496	94.968445	192.123	246	16	58
72	183	Methanol	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	OC	40.32	153.85001	94.459	1.9752433	0.48575279	0.13609833	24.353045	1.3865533	0.19583794	0.039000001	-70.105957	-0.5886901	-0.28991485	-0.09706749	21.508345	0	0	2	4	7	0	0	0	21	7	14	13	3	33.077408	1.5751146	0	0	6	0	0	8	0	0	7	0	0	4.3661151	-2.4897442	-0.54747319	0.52248627	2.6606603	-2.6563029	-0.53947544	0.43599299	2.5163462	-2.3082192	-0.34254473	0.64423949	2.835217	11.619656	5	0.41666666	0	20	3	12	4	5	0.41666666	17	0	10.646264	6.4278131	3.4142137	3.6462643	5.7763801	3.1710131	1.6642135	1.8122785	0	0	1.0908952	6	0	-0.75486881	-0.49329126	0.13536495	2.2575231	-0.9347508	-0.48959371	0.037487574	2.1294873	-0.50746322	-0.24784119	0.23502363	2.4416623	7.6198616	14.16655	3.4179616	-2.0561054	-1.6191722	0.35033724	0	2.8639534	4.0318766	-2.9909403	3.5441494	14	1.0568441	11.208171	13	5.0242214	4.6875	10.353063	3.9180312	3.5905898	3.1202786	7	4	1	0	-1.526	0.86063999	3.7493827	0	1	0	1	0	5	0	0	0	1.4412353	-1.4412353	0.22857288	0.18143579	0	0	31.616989	0	0	0	44.125496	0	0	40.700764	0	13.566921	40.700764	0	0.42362696	0.55631143	0.31789225	0.57637304	0.44368854	0.25848079	72.317749	94.968445	54.267685	98.393181	75.742485	44.125496	0.5	1	0	0	0	0	1	0	0	0	1	0	170.71094	0	0	0	170.71094	0	3	0	0	0	0	0	-1.2485	25.385227	23.236393	71.586647	76.155678	0	0	0	0	37.736813	0	3.70912	71.586647	25.385227	76.155678	0	0	37.736813	23.236393	0	132.13	0.5894835	4.5849624	2.4775453	7.1236811	170.71094	168.7229	0	0	0	0	31.616989	44.125496	94.968445	192.123	246	16	58
110	183	1-Pentanol	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	OCCCCC	40.32	153.85001	14.0859	1.1487846	0.12346749	0.060705379	0.28760579	-0.54120237	0.00287	0.00132	-13.798294	-1.6899869	-0.12059968	-0.059387531	21.508345	0	0	2	4	7	0	0	0	21	7	14	13	3	33.077408	1.5751146	0	0	6	0	0	8	0	0	7	0	0	4.3661151	-2.4897442	-0.54747319	0.52248627	2.6606603	-2.6563029	-0.53947544	0.43599299	2.5163462	-2.3082192	-0.34254473	0.64423949	2.835217	11.619656	5	0.41666666	0	20	3	12	4	5	0.41666666	17	0	10.646264	6.4278131	3.4142137	3.6462643	5.7763801	3.1710131	1.6642135	1.8122785	0	0	1.0908952	6	0	-0.75486881	-0.49329126	0.13536495	2.2575231	-0.9347508	-0.48959371	0.037487574	2.1294873	-0.50746322	-0.24784119	0.23502363	2.4416623	7.6198616	14.16655	3.4179616	-2.0561054	-1.6191722	0.35033724	0	2.8639534	4.0318766	-2.9909403	3.5441494	14	1.0568441	11.208171	13	5.0242214	4.6875	10.353063	3.9180312	3.5905898	3.1202786	7	4	1	0	-1.526	0.86063999	3.7493827	0	1	0	1	0	5	0	0	0	1.4412353	-1.4412353	0.22857288	0.18143579	0	0	31.616989	0	0	0	44.125496	0	0	40.700764	0	13.566921	40.700764	0	0.42362696	0.55631143	0.31789225	0.57637304	0.44368854	0.25848079	72.317749	94.968445	54.267685	98.393181	75.742485	44.125496	0.5	1	0	0	0	0	1	0	0	0	1	0	170.71094	0	0	0	170.71094	0	3	0	0	0	0	0	-1.2485	25.385227	23.236393	71.586647	76.155678	0	0	0	0	37.736813	0	3.70912	71.586647	25.385227	76.155678	0	0	37.736813	23.236393	0	132.13	0.5894835	4.5849624	2.4775453	7.1236811	170.71094	168.7229	0	0	0	0	31.616989	44.125496	94.968445	192.123	246	16	58
10	283	1-Propanol	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	OCCC	30.91	273.10001	0.36559999	-0.43699381	0.0036426799	0.001218	0.62531185	-0.20390335	0.0062099998	0.00208	0.25971186	0.23309048	0.00257158	0.00086342997	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
19	283	2-Propanol	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	OC(C)C	30.91	273.10001	0.39089999	-0.40793434	0.0038937801	0.00130218	0.66868871	-0.17477599	0.0066399998	0.00223	0.27778873	0.23315834	0.0027486901	0.00092332001	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
23	283	Acetone	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	O=C(C)C	30.91	273.10001	0.3436	-0.46394685	0.00342423	0.00110643	1.2578986	0.099645607	0.0124	0.00404	0.91429853	0.56359243	0.0089984899	0.00293226	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
55	283	Ethanol	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	OCC	30.91	273.10001	0.53430003	-0.27221483	0.0053146002	0.00136436	1.0379711	0.016185287	0.0103	0.0026499999	0.50367117	0.28840011	0.0049584801	0.00128274	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
57	283	Ethyl Acetate	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	O=C(OCC)C	30.91	273.10001	0.15189999	-0.81844223	0.0015167	0.00074227998	0.47813123	-0.3204529	0.0047599999	0.00233	0.32623121	0.49798933	0.0032418601	0.00159046	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
109	283	Water	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	O	30.91	273.10001	0.7421	-0.12953757	0.0073663299	0.0007415	0.61169189	-0.21346726	0.0060800002	0.000611	-0.13040808	-0.083929688	-0.0012866	-0.00013022	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
9	283	1-Butanol	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	OCCCC	30.91	273.10001	0.2888	-0.53940278	0.0028796799	0.00118675	0.37418088	-0.42691839	0.00373	0.00154	0.085380889	0.11248442	0.00084817997	0.00035031	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
24	283	Acetonitrile	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	N#CC	30.91	273.10001	0.18780001	-0.72630441	0.00187448	0.00042773999	0.27850953	-0.55515993	0.00278	0.000634	0.090709522	0.17114446	0.00090287998	0.00020646999	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
34	283	Chloroform	theophylline	O=C1N(C)C(=O)c2[nH]cnc2N1C	ClC(Cl)Cl	30.91	273.10001	0.25729999	-0.58956021	0.0025664	0.00170198	0.0051500001	-2.2884238	5.1499999e-005	3.4100001e-005	-0.25215274	-1.6988636	-0.00251493	-0.00166788	23.658344	0	0	1	1	4	0	5	0	21	2	6	13	3	38.587181	1.8374848	0	0	7	0	0	8	0	4	2	0	0	2.2100117	-2.4476259	-0.36277857	0.30488533	2.4684062	-2.6250393	-0.28730136	0.44129872	2.3463197	-2.1470768	-0.11105963	0.46284249	2.7625461	16.601656	0	0	5	22	2	14	1	0	0	15	0	9.5854216	7.2354875	4.5773501	5.0165076	6.1258979	3.7175834	0.5	0.66666669	0	0	0.90310264	5	0	-0.82482213	-0.43568385	-0.0088050673	2.2662055	-1.0014195	-0.33122537	0.053935751	2.2103412	-0.48452434	-0.15185234	0.082240485	2.537256	5.9372511	8.414875	5.0295877	-0.10344876	-0.012784299	-1.4907652	0	5.0601201	4.6988902	0.0025342836	11.673315	9.5920658	2.0953314	2.0776465	9.5510206	3.2925169	1.3333334	6.1684279	2.0390365	0.79643035	0.96751153	6	1	1	0	-1.159	-0.79431999	4.4038234	0	1	10	1	2	0	0	0	0	1.4401126	-1.4401126	0.2326338	0.18407115	0	0	67.79892	17.890114	24.790518	12.949531	17.440542	0	0	0	0	24.932074	13.566921	0	0.47772589	0.21463618	0.21463618	0.52227408	0.78536385	0.30763793	85.689034	38.498993	38.498993	93.679588	140.86963	55.180592	0.2	0.25	0	0	0	0	1	0	0	0	1	0	179.36862	0	0	0	179.36862	0	4	0	2	0	0	0.38461539	0.0515	3.1243138	29.998583	16.78553	0	26.618963	65.794373	0	16.78553	0	26.190136	4.44802	47.724434	19.909843	19.909843	2.7567475	2.3279202	16.78553	10.088739	65.794373	69.300003	0.64772749	4.8073549	2.1923411	7.1445317	179.36862	190.56859	27.133842	0	0	0	74.498474	66.371155	38.498993	180.16699	211	22	70
