solvent_chem_id	solute_chem_id	solvent_name	solute_name	solute_smiles	solvent_smiles	DHFUS_kj_mol	Tmelt_C	solubility_g_100g	solubility_g_100g_log	solubility_mass_fraction	solubility_mole_frac	cosmo_solubility_g_100g	cosmo_solubility_g_100g_log	cosmo_solubility_mass_frac	cosmo_solubility_mole_frac	delta_g_100g	delta_g_100g_log	delta_mass_frac	delta_mole_frac	apol	ast_fraglike	ast_fraglike_ext	ast_violation	ast_violation_ext	a_acc	a_acid	a_aro	a_base	a_count	a_don	a_donacc	a_heavy	a_hyd	a_IC	a_ICM	a_nB	a_nBr	a_nC	a_nCl	a_nF	a_nH	a_nI	a_nN	a_nO	a_nP	a_nS	balabanJ	BCUT_PEOE_0	BCUT_PEOE_1	BCUT_PEOE_2	BCUT_PEOE_3	BCUT_SLOGP_0	BCUT_SLOGP_1	BCUT_SLOGP_2	BCUT_SLOGP_3	BCUT_SMR_0	BCUT_SMR_1	BCUT_SMR_2	BCUT_SMR_3	bpol	b_1rotN	b_1rotR	b_ar	b_count	b_double	b_heavy	b_max1len	b_rotN	b_rotR	b_single	b_triple	chi0	chi0v	chi0v_C	chi0_C	chi1	chi1v	chi1v_C	chi1_C	chiral	chiral_u	density	diameter	FCharge	GCUT_PEOE_0	GCUT_PEOE_1	GCUT_PEOE_2	GCUT_PEOE_3	GCUT_SLOGP_0	GCUT_SLOGP_1	GCUT_SLOGP_2	GCUT_SLOGP_3	GCUT_SMR_0	GCUT_SMR_1	GCUT_SMR_2	GCUT_SMR_3	h_ema	h_emd	h_emd_C	h_logD	h_logP	h_logS	h_log_dbo	h_log_pbo	h_mr	h_pavgQ	h_pKa	h_pKb	h_pstates	h_pstrain	Kier1	Kier2	Kier3	KierA1	KierA2	KierA3	KierFlex	lip_acc	lip_don	lip_druglike	lip_violation	logP(o/w)	logS	mr	mutagenic	nmol	opr_brigid	opr_leadlike	opr_nring	opr_nrot	opr_violation	PC+	PC-	PEOE_PC+	PEOE_PC-	PEOE_RPC+	PEOE_RPC-	PEOE_VSA+0	PEOE_VSA+1	PEOE_VSA+2	PEOE_VSA+3	PEOE_VSA+4	PEOE_VSA+5	PEOE_VSA+6	PEOE_VSA-0	PEOE_VSA-1	PEOE_VSA-2	PEOE_VSA-3	PEOE_VSA-4	PEOE_VSA-5	PEOE_VSA-6	PEOE_VSA_FHYD	PEOE_VSA_FNEG	PEOE_VSA_FPNEG	PEOE_VSA_FPOL	PEOE_VSA_FPOS	PEOE_VSA_FPPOS	PEOE_VSA_HYD	PEOE_VSA_NEG	PEOE_VSA_PNEG	PEOE_VSA_POL	PEOE_VSA_POS	PEOE_VSA_PPOS	petitjean	petitjeanSC	Q_PC+	Q_PC-	Q_RPC+	Q_RPC-	Q_VSA_FHYD	Q_VSA_FNEG	Q_VSA_FPNEG	Q_VSA_FPOL	Q_VSA_FPOS	Q_VSA_FPPOS	Q_VSA_HYD	Q_VSA_NEG	Q_VSA_PNEG	Q_VSA_POL	Q_VSA_POS	Q_VSA_PPOS	radius	reactive	rings	RPC+	RPC-	rsynth	SlogP	SlogP_VSA0	SlogP_VSA1	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR	SMR_VSA0	SMR_VSA1	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	TPSA	VAdjEq	VAdjMa	VDistEq	VDistMa	vdw_area	vdw_vol	vsa_acc	vsa_acid	vsa_base	vsa_don	vsa_hyd	vsa_other	vsa_pol	Weight	weinerPath	weinerPol	zagreb
55	171	Ethanol	mefenamic acid	O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1	OCC	38.700001	230.5	0.99703002	-0.001291774	0.0098718703	0.00190001	1.95283	0.29066443	0.019200001	0.0037100001	0.9558	0.29195622	0.0092823803	0.00181467	8.3227577	1	1	0	0	1	0	0	0	9	1	2	3	2	11.01955	1.2243944	0	0	2	0	0	6	0	0	1	0	0	1.6329932	-2.3613851	-0.23031633	0.29641473	2.3196595	-2.3782039	-0.20443316	0.27721819	2.3375793	-2.1351309	-0.13424273	0.36044881	2.5375211	6.5592418	0	0	0	8	0	2	2	0	0	8	0	2.7071068	2.1543205	1.7071068	1.7071068	1.4142135	1.0233345	0.70710677	0.70710677	0	0	0.76771754	2	0	-0.80301636	-0.23622845	0.00418645	1.5843509	-0.8735171	-0.17786309	-0.024753533	1.6047966	-0.51971358	-0.13065805	0.051119875	1.773644	1.3328327	2.0639029	0.97711152	0.15029076	0.15029076	0.097579233	0	0	1.2586986	0	14	14	1	0	3	2	0	3	2	0	2	1	1	1	0	-0.063000001	0.28479001	1.3310919	0	1	0	1	0	0	0	0	0	0.22042485	-0.22042485	0.82653278	1	29.408449	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.79138678	0.20861323	0.20861323	0.20861323	0.79138678	0	51.466923	13.566921	13.566921	13.566921	51.466923	0	0.5	1	0	0	0	0	1	0	0	0	1	0	65.033844	0	0	0	65.033844	0	1	0	0	0	0	1	-0.0014	25.385227	0	0	20.926258	0	0	0	0	0	33.326015	1.27598	0	25.385227	0	0	0	0	20.926258	33.326015	20.23	0.99107605	2	0.91829586	2.5	65.033844	52.129848	0	0	0	0	51.466923	0	13.566921	46.069	4	0	6
57	171	Ethyl Acetate	mefenamic acid	O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1	O=C(OCC)C	38.700001	230.5	1.07224	0.030292004	0.01060865	0.0039000099	7.1320505	0.85321444	0.066600002	0.0254	6.0598106	0.82292241	0.05596387	0.021481629	13.978344	1	1	0	0	1	0	0	0	14	0	1	6	3	19.302969	1.3787835	0	0	4	0	0	8	0	0	2	0	0	2.6925194	-2.3826804	-0.14538306	0.048543133	2.3784761	-2.4044409	-0.018891079	0.123	2.377557	-2.1574292	0.06677936	0.1057	2.6012135	11.619656	1	0.2	0	13	1	5	2	2	0.40000001	12	0	4.9915638	4.0236034	3.2071068	3.284457	2.7700555	1.9040302	1.2071068	1.2844571	0	0	0.80165303	4	0	-0.76354647	-0.29993951	-0.11145686	1.8203931	-0.84508926	-0.19152284	-0.037	1.8203104	-0.51359302	-0.10551517	-0.054299999	2.0252953	2.3935618	3.5392632	3.5392632	0.47690141	0.47690141	-0.50805128	0	0.95509368	2.3059773	0	14	14	1	0	6	3.2	5.3333335	5.03652	2.57372	4.1069999	2.1604321	2	0	1	0	0.52600002	-0.33328	2.3673675	0	1	0	1	0	1	0	0	0	0.56557548	-0.56557548	0.48161665	0.53281593	29.408449	0	29.408449	22.058474	0	14.708499	0	0	0	0	0	0	13.566921	2.503756	0.72433567	0.14393213	0.14393213	0.27566433	0.8560679	0.1317322	80.875374	16.070677	16.070677	30.779177	95.58387	14.708499	0.5	1	0	0	0	0	1	0	0	0	1	0	111.65455	0	0	0	111.65455	0	2	0	0	0	0	0.5	0.56940001	0	7.7454643	34.862103	20.926258	0	0	0	0	0	66.652031	2.2307	34.862103	0	0	0	0	0	28.671722	66.652031	26.299999	0.85240519	3.321928	1.9086127	4.7417293	111.65455	99.846184	13.566921	0	0	0	80.875374	17.212255	13.566921	88.105995	32	3	20
66	171	Heptane	mefenamic acid	O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1	C(CCC)CCC	38.700001	230.5	0.26517001	-0.57647562	0.00264469	0.0011	0.0147	-1.8337135	0.000147	6.0900002e-005	-0.25050485	-1.2572379	-0.00249806	-0.0010391	22.988688	1	0	0	1	0	0	0	0	23	0	0	7	7	20.39044	0.88654089	0	0	7	0	0	16	0	0	0	0	0	2.4474728	-2.6772192	0.022977512	0.026525509	2.6043646	-2.501286	0.123	0.123	2.779655	-2.4249587	0.1057	0.1057	2.8581371	17.491312	4	0.66666669	0	22	0	6	6	4	0.66666669	22	0	5.5355339	5.5355339	5.5355339	5.5355339	3.4142137	3.4142137	3.4142137	3.4142137	0	0	0.61063999	6	0	-0.80289775	-0.1370225	-0.13347448	2.2617953	-0.617612	-0.037	-0.037	2.4189737	-0.53191966	-0.054299999	-0.054299999	2.4760296	0	0.44953972	0.44953972	3.8809648	3.8809648	-3.5943985	0	0	3.3505297	0	14	14	1	0	7	6	6	7	6	6	6	0	0	1	0	4.7223001	-3.4479599	3.4520738	0	1	0	1	0	4	0	0	0	0	0	0	0	137.85938	0	0	0	0	0	0	137.85938	0	0	0	0	0	0	1	0	0	0	1	0	137.85938	0	0	0	137.85938	0	0.5	1	0	0	0	0	1	0	0	0	1	0	137.85938	0	0	0	137.85938	0	3	0	0	0	0	0	2.9767001	0	0	0	0	0	0	0	0	94.342026	66.652031	3.4433	0	0	0	0	0	94.342026	0	66.652031	0	0.80309099	3.5849626	2.398303	5.1689868	137.85938	137.68669	0	0	0	0	137.85938	0	0	100.20499	56	4	22
67	171	Hexane	mefenamic acid	O=C(O)c1c(Nc2c(C)c(C)ccc2)cccc1	C(CCC)CC	38.700001	230.5	0.36445999	-0.43835014	0.0036313699	0.00129998	0.0176	-1.7544109	0.000176	6.2899999e-005	-0.34685689	-1.3160607	-0.00345537	-0.00123711	19.895102	1	1	0	0	0	0	0	0	20	0	0	6	6	17.625818	0.88129091	0	0	6	0	0	14	0	0	0	0	0	2.3390923	-2.653856	0.022977512	0.026519943	2.5807822	-2.477951	0.123	0.123	2.756022	-2.4025209	0.1057	0.1057	2.8336561	15.304898	3	0.60000002	0	19	0	5	5	3	0.60000002	19	0	4.8284273	4.8284273	4.8284273	4.8284273	2.9142137	2.9142137	2.9142137	2.9142137	0	0	0.60478747	5	0	-0.80246991	-0.1370225	-0.13348006	2.1740434	-0.61692977	-0.037	-0.037	2.3311949	-0.53195995	-0.054299999	-0.054299999	2.3876305	0	0.38151175	0.38151175	3.3715639	3.3715639	-3.0728967	0	0	2.8961442	0	14	14	1	0	6	5	5.3333335	6	5	5.3333335	5	0	0	1	0	4.1093998	-2.93274	2.9927115	0	1	0	1	0	3	0	0	0	0	0	0	0	122.05088	0	0	0	0	0	0	122.05088	0	0	0	0	0	0	1	0	0	0	1	0	122.05088	0	0	0	122.05088	0	0.40000001	0.66666669	0	0	0	0	1	0	0	0	1	0	122.05088	0	0	0	122.05088	0	3	0	0	0	0	0	2.5866001	0	0	0	0	0	0	0	0	75.473625	66.652031	2.9816	0	0	0	0	0	75.473625	0	66.652031	0	0.85240519	3.321928	2.1492555	4.7043028	122.05088	119.15922	0	0	0	0	122.05088	0	0	86.178001	35	3	18
5	183	"1,2-Propanediol"	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	OC(CO)C	40.32	153.85001	11.3393	1.0545863	0.10184454	0.042982001	10.142058	1.006126	0.092100002	0.038600001	-1.197242	-0.048460156	-0.0097629298	-0.0043629301	12.218344	1	1	0	0	2	0	0	0	13	2	4	5	3	17.350828	1.3346791	0	0	3	0	0	8	0	0	2	0	0	2.5395389	-2.4994161	-0.47544527	0.60839319	2.4935732	-2.5990858	-0.57227945	0.4758231	2.4260721	-2.2787199	-0.39932597	0.66776508	2.7032907	8.745656	1	0.25	0	12	0	4	3	1	0.25	12	0	4.2844572	3.1788843	2.284457	2.284457	2.2700555	1.5600252	0.98559856	0.98559856	1	1	0.87513351	3	0	-0.7988084	-0.32177269	0.11451183	1.8746544	-0.92257667	-0.41017962	-0.0087453928	1.8260105	-0.52565068	-0.2149085	0.15761356	2.0624852	2.6169329	4.089324	1.6536386	-0.25402343	-0.25402343	0.32306921	0	0	1.8931813	0	14	14	1	0	5	2.25	4	5	2.25	4	2.25	2	2	1	0	-0.63599998	0.48732999	1.914418	0	1	0	1	0	1	0	0	0	0.4379144	-0.4379144	0.49031675	0.5031352	29.408449	0	0	8.458519	22.058474	0	0	0	0	0	0	27.133842	0	0	0.43495613	0.31167084	0.31167084	0.56504387	0.68832916	0.25337303	37.86697	27.133842	27.133842	49.192318	59.925442	22.058474	0.33333334	0.5	0	0	0	0	1	0	0	0	1	0	87.059288	0	0	0	87.059288	0	2	0	0	0	0	0.40000001	-0.64050001	50.770454	0	6.4686494	20.926258	0	0	0	0	0	33.326015	1.87666	0	50.770454	0	6.4686494	0	0	20.926258	33.326015	40.459999	0.90438145	3	1.5219281	4.1971598	87.059288	77.737846	0	0	0	0	59.925442	0	27.133842	76.095001	18	2	16
55	183	Ethanol	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	OCC	40.32	153.85001	73.728699	1.8676366	0.42438987	0.1502336	6.5937681	0.81913364	0.061900001	0.0156	-67.134933	-1.0485029	-0.36253101	-0.13466851	8.3227577	1	1	0	0	1	0	0	0	9	1	2	3	2	11.01955	1.2243944	0	0	2	0	0	6	0	0	1	0	0	1.6329932	-2.3613851	-0.23031633	0.29641473	2.3196595	-2.3782039	-0.20443316	0.27721819	2.3375793	-2.1351309	-0.13424273	0.36044881	2.5375211	6.5592418	0	0	0	8	0	2	2	0	0	8	0	2.7071068	2.1543205	1.7071068	1.7071068	1.4142135	1.0233345	0.70710677	0.70710677	0	0	0.76771754	2	0	-0.80301636	-0.23622845	0.00418645	1.5843509	-0.8735171	-0.17786309	-0.024753533	1.6047966	-0.51971358	-0.13065805	0.051119875	1.773644	1.3328327	2.0639029	0.97711152	0.15029076	0.15029076	0.097579233	0	0	1.2586986	0	14	14	1	0	3	2	0	3	2	0	2	1	1	1	0	-0.063000001	0.28479001	1.3310919	0	1	0	1	0	0	0	0	0	0.22042485	-0.22042485	0.82653278	1	29.408449	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.79138678	0.20861323	0.20861323	0.20861323	0.79138678	0	51.466923	13.566921	13.566921	13.566921	51.466923	0	0.5	1	0	0	0	0	1	0	0	0	1	0	65.033844	0	0	0	65.033844	0	1	0	0	0	0	1	-0.0014	25.385227	0	0	20.926258	0	0	0	0	0	33.326015	1.27598	0	25.385227	0	0	0	0	20.926258	33.326015	20.23	0.99107605	2	0.91829586	2.5	65.033844	52.129848	0	0	0	0	51.466923	0	13.566921	46.069	4	0	6
57	183	Ethyl Acetate	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	O=C(OCC)C	40.32	153.85001	1.3475	0.12952878	0.01329584	0.0061416002	3.787142	0.57831156	0.036499999	0.017100001	2.439642	0.4487828	0.02319367	0.01092953	13.978344	1	1	0	0	1	0	0	0	14	0	1	6	3	19.302969	1.3787835	0	0	4	0	0	8	0	0	2	0	0	2.6925194	-2.3826804	-0.14538306	0.048543133	2.3784761	-2.4044409	-0.018891079	0.123	2.377557	-2.1574292	0.06677936	0.1057	2.6012135	11.619656	1	0.2	0	13	1	5	2	2	0.40000001	12	0	4.9915638	4.0236034	3.2071068	3.284457	2.7700555	1.9040302	1.2071068	1.2844571	0	0	0.80165303	4	0	-0.76354647	-0.29993951	-0.11145686	1.8203931	-0.84508926	-0.19152284	-0.037	1.8203104	-0.51359302	-0.10551517	-0.054299999	2.0252953	2.3935618	3.5392632	3.5392632	0.47690141	0.47690141	-0.50805128	0	0.95509368	2.3059773	0	14	14	1	0	6	3.2	5.3333335	5.03652	2.57372	4.1069999	2.1604321	2	0	1	0	0.52600002	-0.33328	2.3673675	0	1	0	1	0	1	0	0	0	0.56557548	-0.56557548	0.48161665	0.53281593	29.408449	0	29.408449	22.058474	0	14.708499	0	0	0	0	0	0	13.566921	2.503756	0.72433567	0.14393213	0.14393213	0.27566433	0.8560679	0.1317322	80.875374	16.070677	16.070677	30.779177	95.58387	14.708499	0.5	1	0	0	0	0	1	0	0	0	1	0	111.65455	0	0	0	111.65455	0	2	0	0	0	0	0.5	0.56940001	0	7.7454643	34.862103	20.926258	0	0	0	0	0	66.652031	2.2307	34.862103	0	0	0	0	0	28.671722	66.652031	26.299999	0.85240519	3.321928	1.9086127	4.7417293	111.65455	99.846184	13.566921	0	0	0	80.875374	17.212255	13.566921	88.105995	32	3	20
109	183	Water	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	O	40.32	153.85001	140.99471	2.1492028	0.58505315	0.11677327	17.564394	1.2446332	0.14940232	0.0162	-123.43031	-0.90456963	-0.4356508	-0.10056984	2.135586	1	1	0	0	1	0	0	0	3	1	2	1	0	2.7548876	0.91829586	0	0	0	0	0	2	0	0	1	0	0	0	-1.5499492	-0.37982756	0.58506083	1.344716	-1.6927547	-0.74271828	0.20011827	1.1357548	-1.3035619	-0.34152064	0.60148066	1.5254419	0.27041399	0	0	0	2	0	0	0	0	0	2	0	0	0.5	0	0	0	0	0	0	0	0	1.3919388	0	0	-0.76118904	-0.22357419	0.26880744	0.71595579	-0.83356404	-0.56298804	-0.13961197	0.43656406	-0.44690558	-0.16263519	0.26259521	0.8287856	1.2327621	2.5378661	0	-0.49151933	-0.49151933	0.69404006	0	0	0.34992719	0	14	14	1	0	0	0	0	0	0	0	0	1	2	1	0	-0.061999999	0.26062	0.40577829	0	1	0	1	0	0	0	0	0	0	0	0	0	24.630085	0	0	0	0	0	0	24.630085	0	0	0	0	0	0	1	0	0	0	1	0	24.630085	0	0	0	24.630085	0	0	0	0	0	0	0	1	0	0	0	1	0	24.630085	0	0	0	24.630085	0	0	0	0	0	0	1	-0.8247	39.770565	0	0	0	0	0	0	0	0	0	0.36138001	0	0	0	39.770565	0	0	0	0	0	0	0	0	0	24.630085	11.49404	0	0	0	0	0	0	24.630085	18.014999	0	0	0
8	183	"1,4-Dioxane"	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	O1CCOCC1	40.32	153.85001	30.8055	1.4886283	0.23550615	0.12378487	1.347911	0.12966122	0.0133	0.0061400002	-29.457588	-1.3589671	-0.22220631	-0.1176414	13.978344	1	1	0	0	2	0	0	0	14	0	2	6	4	19.302969	1.3787835	0	0	4	0	0	8	0	0	2	0	0	2	-2.5883143	-0.15970507	0.058260176	2.5547957	-2.6818323	0.026012713	0.123	2.4500775	-2.3515859	0.1057	0.10710025	2.7747483	12.577656	0	0	0	14	0	6	0	0	0	14	0	4.2426405	3.6449237	2.8284271	2.8284271	3	2.1547005	1	1	0	0	0.83872741	3	0	-0.80097163	-0.33677033	-0.10173982	2.007849	-0.88192695	-0.19431752	-0.037	1.9501584	-0.51410812	-0.10251064	-0.054299999	2.2071021	2.6909049	3.0552888	3.0552888	-0.26208508	-0.26208508	-0.0047657071	0	0	2.177737	0	14	14	1	0	4.1666665	2.2222223	1.3333334	4.1666665	2.2222223	1.3333334	1.5432099	2	0	1	0	-0.226	-0.024660001	2.2725201	0	1	6	1	1	2	0	0	0	0.69685858	-0.69685858	0.25	0.5	0	0	0	88.233894	0	0	0	0	0	0	0	0	0	5.0075121	0.9462952	0.053704809	0.053704809	0.053704809	0.9462952	0	88.233894	5.0075121	5.0075121	5.0075121	88.233894	0	0	0	0	0	0	0	1	0	0	0	1	0	93.241409	0	0	0	93.241409	0	3	0	1	0	0	1	0.033199999	0	0	21.999775	83.705032	0	0	0	0	0	0	2.1638	21.999775	0	0	0	0	0	83.705032	0	18.459999	0.91829586	3.5849626	1.5219281	4.7821221	93.241409	95.432671	5.0075121	0	0	0	88.233894	0	5.0075121	88.105995	27	3	24
9	183	1-Butanol	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	OCCCC	40.32	153.8	23.475901	1.3706223	0.19012536	0.08305008	0.57079661	-0.24351862	0.0056799999	0.0022	-22.905104	-1.6141409	-0.18444979	-0.08085274	14.50993	1	1	0	0	1	0	0	0	15	1	2	5	4	17.384077	1.1589385	0	0	4	0	0	10	0	0	1	0	0	2.1906097	-2.568614	-0.2176601	0.2878142	2.5197105	-2.4945297	-0.15340202	0.2762312	2.6333053	-2.3302331	-0.12368833	0.35138175	2.7564154	10.93207	2	0.5	0	14	0	4	4	2	0.5	14	0	4.1213202	3.5685339	3.1213202	3.1213202	2.4142137	2.0233345	1.7071068	1.7071068	0	0	0.71809322	4	0	-0.80275744	-0.22879887	-0.013054555	1.9731842	-0.87367135	-0.13612308	-0.024760576	2.0654869	-0.52934867	-0.12459568	0.044602502	2.1765308	1.3332843	2.2012794	1.1055646	0.91561937	0.91561937	-0.46826181	0	0	2.16747	0	14	14	1	0	5	4	4	5	4	4	4	1	1	1	0	0.99299997	-0.43220001	2.2628465	0	1	0	1	0	2	0	0	0	0.22042599	-0.22042599	0.82614315	1	61.02544	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.85962957	0.14037044	0.14037044	0.14037044	0.85962957	0	83.083916	13.566921	13.566921	13.566921	83.083916	0	0.5	1	0	0	0	0	1	0	0	0	1	0	96.650833	0	0	0	96.650833	0	2	0	0	0	0	1	0.77880001	25.385227	0	0	20.926258	0	0	0	0	37.736813	33.326015	2.1993799	0	25.385227	0	0	0	37.736813	20.926258	33.326015	20.23	0.90438145	3	1.8464394	4.1464396	96.650833	89.184799	0	0	0	0	83.083916	0	13.566921	74.123001	20	2	14
34	183	Chloroform	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	ClC(Cl)Cl	40.32	153.85001	0.0070000002	-2.154902	7.0000002e-005	4.3489999e-005	8.8000001e-005	-4.0555172	8.8000002e-007	5.4999998e-007	-0.006912	-1.9006153	-6.9119997e-005	-4.2939999e-005	8.9667931	1	1	0	0	0	0	0	0	5	0	0	4	3	6.854753	1.3709506	0	0	1	3	0	1	0	0	0	0	0	2.3237901	-1.9368912	-0.087033011	-0.0031063599	2.0721002	-1.8752456	0.40175757	0.68949997	2.2247593	-1.6440728	0.34583873	0.58530003	2.3820646	2.3532071	0	0	0	4	0	3	2	0	0	4	0	3.5773504	3.9790306	0.57735026	0.57735026	1.7320508	1.963961	0	0	0	0	1.4219949	2	0	-0.59503132	-0.24703301	-0.16154699	1.2079014	-0.68716395	0.23521386	0.52950001	1.5264932	-0.37391308	0.1944696	0.4253	1.5789586	0.87778258	0.72892159	0.72892159	2.2008309	2.2008309	-1.7293829	0	0	1.838093	0	14	14	1	0	4	1.3333334	0	11.37723	5.5037432	0	15.654337	0	0	1	0	1.73808	-1.32287	2.0173111	1	1	0	1	0	0	0	0	0	0.23641339	-0.23641339	1	0.33333334	0	0	0	0	9.1421604	0	0	0	88.745842	0	0	0	0	0	0.9066059	0.9066059	0	0.093394086	0.093394086	0.093394086	88.745842	88.745842	0	9.1421604	9.1421604	9.1421604	0.5	1	0	0	0	0	1	0	0	0	1	0	97.888	0	0	0	97.888	0	1	1	0	0	0	1	1.9864	0	0	5.3558908	0	0	0	0	0	0	117.44593	2.1347001	0	0	0	5.3558908	0	0	0	117.44593	0	0.95443398	2.5849626	1	3.5032582	97.888	83.24221	0	0	0	0	88.745842	9.1421604	0	119.378	9	0	12
62	183	Ethylene Glycol	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	OCCO	40.32	153.85001	66.574997	1.8233112	0.39966983	0.17701067	10.167492	1.0072138	0.092299998	0.031800002	-56.407509	-0.81609732	-0.30737859	-0.14520742	9.1247578	1	1	0	0	2	0	0	0	10	2	4	4	2	13.709506	1.3709506	0	0	2	0	0	6	0	0	2	0	0	1.9747449	-2.3786757	-0.65052992	0.73472339	2.3682199	-2.5199423	-0.77192611	0.5608682	2.2227862	-2.1603873	-0.55022359	0.80959857	2.5690897	6.5592418	1	0.33333334	0	9	0	3	3	1	0.33333334	9	0	3.4142137	2.3086407	1.4142135	1.4142135	1.9142135	1.1324556	0.5	0.5	0	0	0.94611794	3	0	-0.79919016	-0.38546661	0.19574647	1.6552707	-0.92227626	-0.52242559	-0.0022522327	1.5435183	-0.51986909	-0.26009667	0.22996436	1.8353372	2.5924561	4.0274739	1.5413728	-0.50321496	-0.50321496	0.56782758	0	0	1.4387957	0	14	14	1	0	4	3	4	4	3	4	3	2	2	1	0	-1.098	0.81454003	1.4794291	0	1	0	1	0	1	0	0	0	0.43497437	-0.43497437	0.5	0.5	0	0	0	0	44.116947	0	0	0	0	0	0	27.133842	0	0	0	0.38082162	0.38082162	1	0.61917835	0.61917835	0	27.133842	27.133842	71.250793	44.116947	44.116947	0.33333334	0.5	0	0	0	0	1	0	0	0	1	0	71.250793	0	0	0	71.250793	0	2	0	0	0	0	1	-1.029	50.770454	0	0	41.852516	0	0	0	0	0	0	1.41716	0	50.770454	0	0	0	0	41.852516	0	40.459999	0.95443398	2.5849626	1.4591479	3.4464393	71.250793	59.210377	0	0	0	0	44.116947	0	27.133842	62.067997	10	1	10
64	183	Formamide	"2-hydroxypropane-1,2,3-tricarboxylic acid"	O=C(O)C(O)(CC(=O)O)CC(=O)O	O=CN	40.32	153.85001	61.623001	1.7897428	0.38127619	0.12623233	65.291107	1.814854	0.39500678	0.13274883	3.6681085	0.025111206	0.0137306	0.0065164999	5.6623788	1	1	0	0	1	0	0	0	6	1	2	3	0	10.754888	1.7924813	0	0	1	0	0	3	0	1	1	0	0	1.9756047	-1.9957181	-0.38237903	0.42497918	1.8959475	-2.426986	-0.39050907	0.42435086	1.5793689	-1.670228	-0.21723625	0.42855835	2.1937337	3.577621	0	0	0	5	1	2	0	0	0	4	0	2.7071068	1.5629488	0.57735026	0.70710677	1.4142135	0.56903559	0	0	0	0	0.96688938	2	0	-0.82547599	-0.30542526	0.10708861	1.2336563	-1.3702133	-0.35985848	0.13142334	1.0284439	-0.43018174	-0.16215734	0.10009097	1.4779598	1.9397236	5.6841736	0.92618924	-0.82165474	-0.82165474	0.53228176	0	1.0135316	1.1025007	0	14	14	1	0	3	2	0	1.4806192	0.429777	0	0.21211204	2	2	1	0	-0.83600003	0.23462	1.1067088	0	1	0	1	0	0	0	0	0	0.35631803	-0.35631803	1	0.7247104	0	0	0	0	0	0	26.549486	0	17.742489	0	0	0	13.566921	0	0.30665103	0.54113388	0.23448288	0.693349	0.45886609	0.45886609	17.742489	31.30941	13.566921	40.116405	26.549486	26.549486	0.5	1	0	0	0	0	1	0	0	0	1	0	57.858898	0	0	0	57.858898	0	1	0	0	0	0	0.33333334	-0.89850003	32.897186	0	43.578609	0	0	0	0	0	0	0	1.02514	23.862217	0	0	0	32.897186	0	0	19.716393	43.09	0.99107605	2	0.91829586	2.5	57.858898	43.455849	13.566921	0	0	17.742489	0	26.549486	31.30941	45.041	4	0	6
